185449.70,5104.7415193,N,11407.8415126,W,1,26,0.6,1121.176,M,-16.60,M,,*53
185449.80,5104.7403760,N,11407.8397893,W,1,26,0.6,1124.227,M,-16.60,M,,*59
185449.90,5104.7415167,N,11407.8412126,W,1,27,0.6,1121.132,M,-16.60,M,,*50
185450.00,5104.7414624,N,11407.8409795,W,1,27,0.6,1121.051,M,-16.60,M,,*50
185450.10,5104.7401711,N,11407.8387161,W,1,27,0.6,1116.843,M,-16.60,M,,*51
185450.20,5104.7412410,N,11407.8403623,W,1,26,0.6,1121.330,M,-16.60,M,,*52
185450.30,5104.7413295,N,11407.8403995,W,1,27,0.6,1121.303,M,-16.60,M,,*5A
185450.40,5104.7416472,N,11407.8408346,W,1,26,0.6,1120.339,M,-16.60,M,,*51
185450.50,5104.7414285,N,11407.8402751,W,1,27,0.6,1121.009,M,-16.60,M,,*54
185450.60,5104.7415098,N,11407.8402411,W,1,27,0.6,1121.153,M,-16.60,M,,*51
185450.70,5104.7418527,N,11407.8407254,W,1,26,0.6,1120.198,M,-16.60,M,,*59
185450.80,5104.7416142,N,11407.8401254,W,1,26,0.6,1120.887,M,-16.60,M,,*5E
185450.90,5104.7416778,N,11407.8401446,W,1,27,0.6,1120.736,M,-16.60,M,,*51
185451.00,5104.7417728,N,11407.8401722,W,1,27,0.6,1120.510,M,-16.60,M,,*5A
185451.10,5104.7418538,N,11407.8401954,W,1,27,0.6,1120.569,M,-16.60,M,,*56
185451.20,5104.7419596,N,11407.8402280,W,1,27,0.6,1120.531,M,-16.60,M,,*5C
185451.30,5104.7420431,N,11407.8402263,W,1,27,0.6,1120.478,M,-16.60,M,,*5A
185451.40,5104.7421370,N,11407.8402703,W,1,26,0.6,1120.862,M,-16.60,M,,*5B
185451.50,5104.7422541,N,11407.8403673,W,1,27,0.6,1120.881,M,-16.60,M,,*56
185451.60,5104.7423062,N,11407.8403613,W,1,27,0.6,1120.873,M,-16.60,M,,*5B
185451.70,5104.7423958,N,11407.8404035,W,1,27,0.6,1120.813,M,-16.60,M,,*59
185451.80,5104.7427065,N,11407.8407445,W,1,28,0.6,1120.128,M,-16.60,M,,*5B
185451.90,5104.7427140,N,11407.8407002,W,1,28,0.6,1119.775,M,-16.60,M,,*5F
185452.00,5104.7425388,N,11407.8403736,W,1,28,0.6,1120.514,M,-16.60,M,,*5A
185452.10,5104.7414727,N,11407.8384183,W,1,28,0.6,1115.601,M,-16.60,M,,*59
185452.20,5104.7426991,N,11407.8409406,W,1,29,0.5,1120.524,M,-16.60,M,,*52
185452.30,5104.7429361,N,11407.8406048,W,1,28,0.6,1119.342,M,-16.60,M,,*56
185452.40,5104.7429605,N,11407.8406514,W,1,28,0.6,1119.489,M,-16.60,M,,*5A
185452.50,5104.7430147,N,11407.8406266,W,1,28,0.6,1119.528,M,-16.60,M,,*5A
185452.60,5104.7429840,N,11407.8405106,W,1,28,0.6,1119.553,M,-16.60,M,,*55
185452.70,5104.7427450,N,11407.8400345,W,1,28,0.6,1120.317,M,-16.60,M,,*5B
185452.80,5104.7424241,N,11407.8401111,W,1,27,0.6,1121.022,M,-16.60,M,,*58
185452.90,5104.7427634,N,11407.8399220,W,1,28,0.6,1120.247,M,-16.60,M,,*54
185453.00,5104.7427459,N,11407.8398590,W,1,28,0.6,1120.253,M,-16.60,M,,*5D
185453.20,5104.7427741,N,11407.8396824,W,1,28,0.6,1120.250,M,-16.60,M,,*5A
185453.30,5104.7420693,N,11407.8387354,W,1,28,0.6,1117.906,M,-16.60,M,,*52
185453.40,5104.7429397,N,11407.8396758,W,1,28,0.6,1120.143,M,-16.60,M,,*58
185453.50,5104.7430005,N,11407.8395962,W,1,28,0.6,1119.876,M,-16.60,M,,*58
185453.60,5104.7425125,N,11407.8385487,W,1,28,0.6,1116.839,M,-16.60,M,,*5F
185453.70,5104.7431930,N,11407.8396407,W,1,28,0.6,1119.389,M,-16.60,M,,*52
185453.80,5104.7432351,N,11407.8395792,W,1,28,0.6,1119.465,M,-16.60,M,,*5A
185453.90,5104.7432547,N,11407.8394640,W,1,28,0.6,1119.248,M,-16.60,M,,*5C
